Model,Scenario,Region,Variable,Unit,1990,1995,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2020,2021,2022,2023,2024,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Secondary Energy|Hydrogen|Biomass,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.229105094,,0.314231942,,0.311522626,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Secondary Energy|Hydrogen|Coal,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Secondary Energy|Hydrogen|Electricity,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.248406499,,1.06799457,,3.209813809,,4.699583298,,9.341432176,,17.07363709,,19.67186987,,19.09810914
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Secondary Energy|Hydrogen|Gas,EJ/yr,,,,,,,,,,,,,0,,,,,0.062465121,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Secondary Energy|Liquids|Biomass,EJ/yr,,,,,,,,,,,,,7.88E-05,,,,,0.001421949,0.047043706,,,,,,1.174997221,,2.576617672,,3.039670827,,3.255973821,,4.07597638,,5.099207451,,5.169802413,,4.809318402
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Secondary Energy|Liquids|Coal,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Secondary Energy|Liquids|Gas,EJ/yr,,,,,,,,,,,,,0,,,,,0,0.011643579,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Secondary Energy|Liquids|Oil,EJ/yr,,,,,,,,,,,,,19.17855572,,,,,26.01640627,29.92393317,,,,,,17.05286714,,9.555936805,,4.899211568,,2.326089381,,0.886477947,,0.024533617,,0.000899905,,0.000538806
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Secondary Energy|Solids|Biomass,EJ/yr,,,,,,,,,,,,,12.20577078,,,,,14.01001669,15.59627945,,,,,,5.170572767,,4.71271557,,4.177407021,,3.644708577,,1.175586328,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5MAF,Secondary Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,0.804775026,,,,,0.947217503,1.0227478,,,,,,1.74623556,,0.742361073,,0.0013124,,0.000525667,,0.000495629,,0.000462587,,0.000462587,,0.000462587
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Agricultural Demand,million t DM/yr,,,,,,,,,,,,,881.1227,,,,,927.2604,973.3975,,,,,,939.6147,,895.1852015,,871.7804472,,891.1357676,,902.6474172,,904.7358993,,897.8335189,,884.8581139
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Agricultural Demand|Crops,million t DM/yr,,,,,,,,,,,,,176.2983,,,,,177.3871,178.4757,,,,,,176.9445,,175.0906018,,174.3011726,,181.6657068,,183.4846182,,183.4834503,,181.1984811,,177.6727566
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Agricultural Demand|Crops|Energy|1st generation,million t DM/yr,,,,,,,,,,,,,176.2983,,,,,177.3871,178.4757,,,,,,176.9445,,175.0906018,,174.3011726,,174.0045721,,172.8255632,,171.4180725,,170.0901016,,169.5545665
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Agricultural Demand|Crops|Energy|2nd generation,million t DM/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,7.661134771,,10.65905506,,12.06537781,,11.10837953,,8.118190121
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Agricultural Demand|Livestock|Food,million t DM/yr,,,,,,,,,,,,,71.5229,,,,,74.7298,77.9367,,,,,,58.3756,,50.84646789,,48.07456826,,47.67911244,,48.03765354,,48.17084427,,48.10535577,,47.69412592
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Agricultural Demand|Livestock|Other,million t DM/yr,,,,,,,,,,,,,6.7881,,,,,7.0665,7.3448,,,,,,5.3511,,4.584499612,,4.478428672,,4.437335923,,4.439397781,,4.41579569,,4.408623614,,4.370349394
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Agricultural Production,million t DM/yr,,,,,,,,,,,,,917.8063,,,,,971.616,1025.4257,,,,,,1032.2053,,1004.683081,,1000.46142,,1026.161104,,1036.719357,,1037.744184,,1028.38031,,1020.43069
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Agricultural Production|Energy,million t DM/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,7.661134771,,10.65905506,,12.06537781,,11.10837953,,8.118190121
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Agricultural Production|Energy|Crops,million t DM/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,7.661134771,,10.65905506,,12.06537781,,11.10837953,,8.118190121
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Agricultural Production|Non-Energy,million t DM/yr,,,,,,,,,,,,,917.8063,,,,,971.616,1025.4257,,,,,,1032.2053,,1004.683081,,1000.46142,,1018.499969,,1026.060302,,1025.678806,,1017.27193,,1012.3125
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Agricultural Production|Non-Energy|Crops,million t DM/yr,,,,,,,,,,,,,834.6061,,,,,884.3168,934.0275,,,,,,952.469,,932.2058707,,932.0609241,,950.5448457,,957.9587018,,957.3766598,,949.3270118,,944.6954768
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Agricultural Production|Non-Energy|Livestock,million t DM/yr,,,,,,,,,,,,,83.2002,,,,,87.2992,91.3982,,,,,,79.7363,,72.47721022,,68.40049618,,67.95512324,,68.10160021,,68.30214628,,67.94491822,,67.61702317
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Carbon Sequestration|CCS,Mt CO2/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Carbon Sequestration|Land Use,Mt CO2/yr,,,,,,,,,,,,,54.6082,,,,,84.1251,113.6607,,,,,,306.3167353,,483.7021513,,625.4917608,,772.3054855,,904.906326,,1017.635077,,1060.510182,,1077.776917
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|BC,Mt BC/yr,,,,,,,,,,,,,0.609163433,,,,,0.49864447,0.420127964,,,,,,0.225311446,,0.180441975,,0.155650991,,0.15252826,,0.149662444,,0.146701055,,0.144155057,,0.143926658
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|CF4,kt CF4/yr,,,,,,,,,,,,,6.537352921,,,,,5.77815887,5.391110723,,,,,,2.39128668,,1.951663761,,1.816880314,,1.77254237,,1.760639853,,1.74850292,,1.736713921,,1.725499865
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|CH4,Mt CH4/yr,,,,,,,,,,,,,63.78502414,,,,,61.1989348,60.64036083,,,,,,42.83587009,,31.56602441,,18.62086372,,17.07837567,,16.46828673,,15.92779579,,15.39899153,,15.33539046
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|CH4|AFOLU,Mt CH4/yr,,,,,,,,,,,,,25.9323303,,,,,26.532711,27.1334596,,,,,,19.34360476,,16.95631385,,15.68938863,,15.15357329,,14.83858538,,14.51863548,,14.27827024,,14.32214106
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|CH4|Waste,Mt CH4/yr,,,,,,,,,,,,,18.08774026,,,,,18.25907133,18.44427171,,,,,,15.24312237,,9.923247815,,0.753721768,,0.674446621,,0.614777276,,0.555918256,,0.507227376,,0.462938059
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|CO,Mt CO/yr,,,,,,,,,,,,,82.85026853,,,,,78.28584034,73.46135025,,,,,,38.34300451,,28.83960091,,22.92653912,,21.71943222,,21.21901204,,20.64398072,,20.13981278,,20.06455673
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,,,12362.62506,,,,,11799.61929,11068.12122,,,,,,4716.438388,,1922.361638,,402.6748598,,-184.006165,,-566.5007476,,-815.8098052,,-915.4173474,,-934.939377
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,,,,,,,391.391,,,,,394.9836,397.7992333,,,,,,-171.2154695,,-363.0210159,,-507.2821665,,-638.7351697,,-784.4835729,,-926.1922262,,-983.9250949,,-1001.26453
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,,,,,,,11971.23406,,,,,11404.63569,10670.32198,,,,,,4887.653857,,2285.382654,,909.9570263,,454.7290048,,217.9828253,,110.3824211,,68.50774749,,66.32515317
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|CO2|Waste,Mt CO2/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|F-Gases,Mt CO2-equiv/yr,,,,,,,,,,,,,473.0862698,,,,,477.3549216,523.0966792,,,,,,156.9496457,,146.2660944,,156.3839315,,163.0267424,,159.2922253,,155.2271992,,150.6055344,,145.0277082
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|HFC,kt HFC134a-equiv/yr,,,,,,,,,,,,,234.5530595,,,,,262.1347139,299.0856891,,,,,,90.40870474,,86.27043878,,95.76854966,,101.6603737,,100.0403079,,97.59457442,,94.71003346,,91.13450629
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|Kyoto Gases,Mt CO2-equiv/yr,,,,,,,,,,,,,15098.70695,,,,,14537.46117,13864.20102,,,,,,6577.444778,,3400.409358,,1498.887648,,864.1464456,,461.3957559,,188.0249996,,68.199846,,44.34438731
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|N2O,kt N2O/yr,,,,,,,,,,,,,2372.045365,,,,,2450.081692,2538.906346,,,,,,2123.825337,,1820.262373,,1591.271246,,1537.135632,,1525.500331,,1511.135048,,1503.180712,,1512.700176
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|N2O|AFOLU,kt N2O/yr,,,,,,,,,,,,,1656.4189,,,,,1715.8341,1775.2492,,,,,,1565.3251,,1425.342453,,1371.223692,,1366.883722,,1356.944095,,1342.932555,,1335.422359,,1345.465097
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|N2O|Waste,kt N2O/yr,,,,,,,,,,,,,68.10534178,,,,,69.5781005,71.012519,,,,,,74.681744,,77.723373,,80.174436,,82.226573,,83.684275,,84.389448,,84.265399,,83.336662
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|NH3,Mt NH3/yr,,,,,,,,,,,,,12.69595232,,,,,12.51730785,12.33017095,,,,,,7.886695733,,7.101775257,,6.776003271,,6.801304522,,6.677926007,,6.618944097,,6.610123781,,6.693232766
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|NOx,Mt NO2/yr,,,,,,,,,,,,,22.53500834,,,,,18.85807795,14.89833024,,,,,,7.737054713,,5.066403218,,3.645331214,,3.305304914,,3.096082659,,2.972739894,,2.872149827,,2.815576716
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|OC,Mt OC/yr,,,,,,,,,,,,,2.645978742,,,,,2.570059821,2.636844297,,,,,,1.360591493,,1.131725346,,1.011651141,,1.003768413,,0.986893909,,0.964436173,,0.944223389,,0.943357546
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|SF6,kt SF6/yr,,,,,,,,,,,,,2.836460451,,,,,2.622961912,2.43708553,,,,,,0.438539251,,0.371990888,,0.263714215,,0.199894278,,0.141556422,,0.120585344,,0.102609715,,0.085849429
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|Sulfur,Mt SO2/yr,,,,,,,,,,,,,10.53372139,,,,,9.109138726,8.721736128,,,,,,5.275603853,,3.851195828,,3.226130293,,3.098480224,,2.922173319,,2.786616387,,2.636612167,,2.523331111
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Emissions|VOC,Mt VOC/yr,,,,,,,,,,,,,24.80385891,,,,,22.92111449,20.66605161,,,,,,14.56131639,,12.57167219,,11.40223109,,11.09399757,,10.84662442,,10.63932844,,10.4519329,,10.35097739
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Energy Service|Residential and Commercial|Commercial|Floor Space,bn m2/yr,,,,,,,,,,,,,0,,,,,0,20,,,,,,22.32005905,,24.56656263,,26.71633731,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Energy Service|Residential and Commercial|Residential|Floor Space,bn m2/yr,,,,,,,,,,,,,0,,,,,0,34.3,,,,,,35.0851034,,35.51331189,,35.62014228,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Energy Service|Transportation|Freight,bn tkm/yr,,,,,,,,,,,,,0,,,,,0,10800,,,,,,14789.59557,,18937.19839,,23165.80523,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Energy Service|Transportation|Passenger,bn pkm/yr,,,,,,,,,,,,,0,,,,,0,17000,,,,,,17879.24561,,18617.01551,,19219.36335,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy,EJ/yr,,,,,,,,,,,,,135.2090624,,,,,132.1924301,137.5839813,,,,,,97.71056686,,73.48720681,,62.98421977,,62.20051665,,61.41653002,,61.38789021,,61.12185207,,59.82901563
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Electricity,EJ/yr,,,,,,,,,,,,,30.26010385,,,,,29.68652681,31.50434202,,,,,,33.00940369,,34.43341419,,37.06874424,,38.94719986,,39.36333496,,38.90436352,,38.45368715,,37.5499646
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Gases,EJ/yr,,,,,,,,,,,,,27.86140943,,,,,28.10874264,26.56584563,,,,,,17.98035027,,10.33177233,,4.150528923,,3.164123955,,4.803175706,,5.867532983,,5.58233296,,5.454976784
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Geothermal,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Heat,EJ/yr,,,,,,,,,,,,,1.989057473,,,,,2.199040549,2.313597678,,,,,,1.635352786,,1.449231576,,1.483638875,,1.585914028,,1.7321793,,1.669272279,,1.609050949,,1.516628341
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.087359467,,1.03852083,,3.715301263,,5.646807358,,6.376610148,,7.151366335,,7.619667755,,7.511871597
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Industry,EJ/yr,,,,,,,,,,,,,41.64929566,,,,,39.62885347,41.16484446,,,,,,31.58274339,,23.19377337,,19.57683882,,19.85087881,,19.44054257,,19.41369517,,19.39607652,,19.2948213
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Industry|Electricity,EJ/yr,,,,,,,,,,,,,8.971240549,,,,,8.698297436,8.597501149,,,,,,7.733285572,,6.678511263,,6.625642725,,7.142695056,,7.911709318,,7.692748676,,7.526995125,,7.437086708
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Industry|Gases,EJ/yr,,,,,,,,,,,,,10.39005842,,,,,10.83395149,9.961657605,,,,,,7.128971293,,4.924189307,,2.730653246,,2.696172498,,4.803175706,,5.867532983,,5.58233296,,5.454976784
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Industry|Heat,EJ/yr,,,,,,,,,,,,,0.841947684,,,,,0.837562047,0.77623472,,,,,,1.12674787,,0.624800791,,0.693645692,,0.869534716,,0.483225087,,0.155101187,,0,,0.007810728
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Industry|Hydrogen,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0.071769288,,0.256043043,,1.083976515,,1.989227839,,2.59600592,,2.622237125
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Industry|Liquids,EJ/yr,,,,,,,,,,,,,15.2143992,,,,,13.04758702,15.04655753,,,,,,9.785017844,,6.841475593,,6.135141077,,4.142447336,,1.430115004,,0.345995962,,0.61576778,,0.72973567
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Industry|Liquids|Oil,EJ/yr,,,,,,,,,,,,,15.07381586,,,,,12.96386968,15.01368637,,,,,,8.55186936,,5.15241001,,5.041936469,,3.597553259,,1.374299076,,0.129132449,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Industry|Other,EJ/yr,,,,,,,,,,,,,0.387023876,,,,,0.787957841,0.874065964,,,,,,1.507182999,,1.93055227,,1.836167821,,1.87639026,,1.917939254,,1.852808376,,1.810883713,,1.779882815
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Industry|Solids,EJ/yr,,,,,,,,,,,,,5.844625928,,,,,5.423497633,5.90882749,,,,,,4.301537807,,2.194244146,,1.483818968,,2.8675959,,1.810401688,,1.510280143,,1.264091026,,1.26309147
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Industry|Solids|Biomass,EJ/yr,,,,,,,,,,,,,2.348614331,,,,,2.373630346,2.344440621,,,,,,3.142340672,,2.037464788,,1.444085822,,2.867557098,,1.810401688,,1.510280143,,1.264091026,,1.26309147
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Industry|Solids|Coal,EJ/yr,,,,,,,,,,,,,3.496011597,,,,,3.049867287,3.564386869,,,,,,1.159197135,,0.156779358,,0.039733146,,3.88E-05,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Liquids,EJ/yr,,,,,,,,,,,,,66.0245623,,,,,64.44590107,67.66743572,,,,,,36.24714523,,18.95964981,,10.14122835,,4.854018128,,2.14345608,,1.077634355,,1.362052777,,1.461860985
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Residential and Commercial,EJ/yr,,,,,,,,,,,,,49.02588389,,,,,46.42201097,48.85710883,,,,,,33.64097361,,25.32143379,,21.19831595,,20.9900427,,21.00517551,,21.52041239,,21.82065141,,21.19652901
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Residential and Commercial|Electricity,EJ/yr,,,,,,,,,,,,,20.9681015,,,,,20.64576534,22.49801775,,,,,,18.31208564,,15.67697307,,15.2080486,,15.83471405,,15.77251391,,15.91906707,,16.04435623,,15.66400247
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Residential and Commercial|Gases,EJ/yr,,,,,,,,,,,,,16.58296383,,,,,16.28058752,16.60418802,,,,,,10.05887205,,4.772261885,,1.419875677,,0.467951457,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Residential and Commercial|Heat,EJ/yr,,,,,,,,,,,,,1.147109789,,,,,1.361478502,1.537362958,,,,,,0.508604915,,0.824430784,,0.789993183,,0.716379312,,1.248954213,,1.514171092,,1.609050949,,1.508817613
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Residential and Commercial|Hydrogen,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.000353062,,0.000453741,,0.000759392,,0.000959935,,0.000933424,,0.000903622,,0.000873504,,0.000844572
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Residential and Commercial|Liquids,EJ/yr,,,,,,,,,,,,,7.489992026,,,,,6.593869379,5.467673327,,,,,,1.81882334,,0.89749266,,0.674847768,,0.711570792,,0.713341075,,0.731638393,,0.746284996,,0.732125316
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Residential and Commercial|Other,EJ/yr,,,,,,,,,,,,,0.191372104,,,,,0.244702522,0.992008432,,,,,,2.033170684,,2.716931255,,2.753378893,,2.903208832,,2.910431588,,2.985084644,,3.044842785,,2.912582953
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Residential and Commercial|Solids,EJ/yr,,,,,,,,,,,,,2.646344649,,,,,1.295607713,1.757858345,,,,,,0.909063922,,0.432890395,,0.351412438,,0.355258329,,0.35900129,,0.369547569,,0.375242949,,0.378156086
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Residential and Commercial|Solids|Biomass,EJ/yr,,,,,,,,,,,,,2.127932183,,,,,0.905802002,1.68844283,,,,,,0.909063922,,0.432890395,,0.351412438,,0.355258329,,0.35900129,,0.369547569,,0.375242949,,0.378156086
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Residential and Commercial|Solids|Biomass|Traditional,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,,,,,,,,,,,,,0.518412467,,,,,0.389805711,0.069415515,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Solar,EJ/yr,,,,,,,,,,,,,0.57839598,,,,,1.032660364,1.866074395,,,,,,3.540353683,,4.647483525,,4.589546715,,4.779599092,,4.828370842,,4.83789302,,4.855726498,,4.692465767
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Solids,EJ/yr,,,,,,,,,,,,,8.495533364,,,,,6.719558681,7.666685836,,,,,,5.210601729,,2.627134541,,1.835231406,,3.222854228,,2.169402978,,1.879827713,,1.639333975,,1.641247555
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Solids|Biomass,EJ/yr,,,,,,,,,,,,,4.476546514,,,,,3.279432348,4.032883451,,,,,,4.051404593,,2.470355183,,1.79549826,,3.222815427,,2.169402978,,1.879827713,,1.639333975,,1.641247555
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Solids|Biomass|Traditional,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,4.01898685,,,,,3.440126333,3.633802385,,,,,,1.159197135,,0.156779358,,0.039733146,,3.88E-05,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Transportation,EJ/yr,,,,,,,,,,,,,44.53388284,,,,,46.14156567,47.56202799,,,,,,32.48684986,,24.97199964,,22.20906501,,21.35959513,,20.97081194,,20.45378265,,19.90512413,,19.33766531
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Transportation|Electricity,EJ/yr,,,,,,,,,,,,,0.3207618,,,,,0.342464032,0.408823129,,,,,,6.964032483,,12.07792985,,15.23505292,,15.96979075,,15.67911173,,15.29254777,,14.8823358,,14.44887541
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Transportation|Gases,EJ/yr,,,,,,,,,,,,,0.88838718,,,,,0.994203628,0,,,,,,0.792506931,,0.63532114,,0,,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,R5OECD90+EU,Final Energy|Transportation|Hydrogen,EJ/yr,,,,,,,,,,,,,0,,,,,0,0,,,,,,0.087006405,,1.03806709,,3.642772583,,5.389804379,,5.291700209,,5.161234874,,5.022788332,,4.8887899
